COHL  75   -0600-0025000003000000000000000000004******************************0                1000 11100070  004400
COHNB 65   -1200+1200000005000001000500000000004******************************0                0000 11100050  014400
COHNB 70   -1200+0800000005000001000500000000004******************************0                0000 11100066  014400
COHNY 65   -1200+1200000005000001000500000000004******************************0                0000 11100050  014400
COHNY 70   -1200+0800000005000001000500000000004******************************0                0000 11100066  014400
COI   55   +0225+1000000004000001000500000000004******************************0                0000 11100000  554400
COI   60   +0225+1000000004001001000500000000004******************************0                0000 11100055  014400
COI   65   -1800-1225000004000000000500000000004******************************0                0000 11100060  004400
COI   70   +0225+0600000004001001000500000000004******************************0                0000 11100060  054400
COI   70   -1200-0825000004000000000500000000004******************************0                0000 11100060  054400
COI   70   -1200-0850000002000001000000000000004******************************0                1000 11100070  004400
COI   75   -0800+0200000004000001000500000000004******************************0                0000 11100060  054400
COI   75   -1000-0225000002000001000000000000004******************************0                1000 11100075  004400
COS   55   +0000+1200000005000001000500000000004******************************0                0000 11100050  014400
COS   62   -1000+1200000005000001000500000000004******************************0                0000 11100056  014400
COS   66   -1000+1000000005000001000500000000004******************************0                0000 11100063  014400
COS   70   -1000+0800000005000001000500000000004******************************0                0000 11100067  014400
COS   75   -0600+0600000005000001000500000000004******************************0                0000 11100071  014400
COS   80   -0400+0400000005000001000500000000004******************************0                0000 11100076  014400
COX   60   -1000+0800000006000001000500000000004******************************0                0000 11100050  014400
COX   65   -1000+0800000006000001000500000000004******************************0                0000 11100061  014400
COX   70   -1000+0800000006000001000500000000004******************************0                0000 11100066  014400
COX   75   -0600+0600000006000001000500000000004******************************0                0000 11100071  014400
CS    65   -0800+0800000004000001000500000000004******************************0                0000 11100050  014400
CS    70   -0600+0600000004000001000500000000004******************************0                0000 11100066  014400
DABI  60   -0600+0800000006000001000500005003004******************************0                0000 00100050  014400
DABI  65   -0600+0800000006000001000500005003004******************************0                0000 00100061  014400
DABI  70   -0600+0600000006000001000500005003004******************************0                0000 00100066  014400
DABI  75   -0600+0400000006000001000500005003004******************************0                0000 00100071  014400
DINB  6571 -0600+0600000004000001000500010003004******************************0                0000 1110005056014400
DINB  7076 -0600+0600000004000001000500010003004******************************0                0000 1110006672014400
DINB  7581 -0400+0400000004000001000500010003004******************************0                0000 1110007177014400
DINY  6571 -0600+0600000004000001000500010003004******************************0                0000 1110005056014400
DINY  7076 -0600+0600000004000001000500010003004******************************0                0000 1110006672014400
DINY  7581 -0400+0400000004000001000500010003004******************************0                0000 1110007177014400
EL    4044 -0600+0800000006000001000500005003004******************************0                0000 0010005054014400
EL    4549 -0600+0800000006000001000500005003004******************************0                0000 0010004145014400
EL    5054 -0600+0800000006000001000500005003004******************************0                0000 0010004650014400
EL    5559 -0600+0800000006000001000500005003004******************************0                0000 0010005155014400
EL    6064 -0600+0800000006000001000500005003004******************************0                0000 0010005660014400
EX    65   -1000+0600000006000001000500005007004******************************0                0000 00100050  014400
FP    65   -2000-1000000006000001000500000000004FOR   ************************1                0000 00000050  014400
GI    60   -0800+0600000004000001000500007503004******************************0                0000 11100050  014400
GI    60   -0800+0600000004000001000500030004002******************************0                0000 11100050  014400
GI    65   -0800+0600000004000001000500007503004******************************0                0000 11100061  014400
GI    65   -0800+0600000004000001000500030004002******************************0                0000 11100061  014400
GI    70   -0800+0600000004000001000500007503004******************************0                0000 11100066  014400
GI    70   -0800+0600000004000001000500030004002******************************0                0000 11100066  014400
GI    75   -0600+0600000004000001000500007503004******************************0                0000 11100071  014400
GI    75   -0600+0600000004000001000500030004002******************************0                0000 11100071  014400
GI    80   -0400+0400000004000001000500007503004******************************0                0000 11100076  014400
GSZ   55   -1000+1500000004000001000500007504004******************************0                0000 11100050  014400
GSZ   60   -1000+0800000004000001000500007504004******************************0                0000 11100056  014400
GSZ   65   -1000+0800000004000001000500007504004******************************0                0000 11100061  014400
GSZ   70   -0400+0600000004000001000500005004004******************************0                0000 11100066  014400
GUX   60   -1000+0600000004000001000500007503504******************************0                0000 11100050  014400
GUX   65   -1000+0600000004000001000500007503504******************************0                0000 11100061  014400
GUX   70   -1000+0400000004000001000500007503504******************************0                0000 11100066  014400
GUXCB 60   -0600+0600000004000001000500007503504******************************0                0000 11100050  014400
GUXCB 65   -0600+0600000004000001000500007503504******************************0                0000 11100061  014400
GUXCB 70   -0600+0400000004000001000500007503504******************************0                0000 11100066  014400
GUZ   6066 -1000+0800000004000001000500007503504******************************0                0000 1110005056014400
GUZ   6571 -1000+0800000004000001000500007503504******************************0                0000 1110006167014400
GUZ   7076 -1000+0700000004000001000500007503504******************************0                0000 1110006672014400
I2EG  65   -1200+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EG  70   -1200+0950000006000001000500000000004******************************0                0000 11100066  018800
I2EH  65   -1200+1200000006000001000500000000004******************************0                0000 11100050  018800
I2EH  70   -1200+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EH  75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EHNB65   -1200+1200000006000001000500000000004******************************0                0000 11100050  018800
I2EHNB70   -1200+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EHNB75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EHNY65   -1200+1200000006000001000500000000004******************************0                0000 11100050  018800
I2EHNY70   -1200+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EHNY75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EK  65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EK  70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EK  75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKNB65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKNB70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EKNB75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKNG65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKNG70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EKNG75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKNN65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKNN70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EKNN75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKNO65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKNO70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
I2EKNO75   -0600+0600000006000001000500000000004******************************0                0000 11100071  018800
I2EKNY65   -1000+1000000006000001000500000000004******************************0                0000 11100050  018800
I2EKNY70   -1000+0800000006000001000500000000004******************************0                0000 11100066  018800
