I3FKNBImpr. FS 3 CM IQ 1.60 BN                20140915        3110010012159701304050100010000011010140000000000121097                   000000
I3FKNNImpr. FS 3 CM IQ 1.60 GN                20140915        3110010012159701304050100010000011010140000000000121181                   000000
I3FKNYImpr. FS 3 CM IQ 1.60 GY                20140915        3110010012159701304050100010000011010140000000000121160                   000000
I3FKPBImpr. FS 3 POL 1.60 BN                  20150401        3110010012159701304200100200000011010340000000000121204                   001000
I3FKPGImpr. FS 3 POL 1.60 GY                  20150401        3110010012159701304200100200000011010340000000000121203                   001000
I3FKPNImpr. FS 3 POL 1.60 GN                  20150401        3110010012159701304200100200000011010340000000000121202                   001000
I3FKSBImpr. FS 3 CM IQ SUN 1.60 BN            20140915        3110010012159701304050100010000011010140000000000101205                   000000
I3FKSGImpr. FS 3 CM IQ CO SUN 1.60 GN         20140915        3110010012159701304050100010000011010340000000000101313                   000100
I3FKSNImpr. FS 3 CM IQ SUN 1.60 GN            20140915        3110010012159701304050100010000011010140000000000101265                   000000
I3FKSOImpr. FS 3 CM IQ CO SUN 1.60 OR         20140915        3110010012159701304050100010000011010240000000000101334                   000100
I3FKSRImpr. FS 3 CM IQ CO SUN 1.60 BN         20140915        3110010012159701304050100010000011010240000000000101286                   000100
I3FKSYImpr. FS 3 CM IQ SUN 1.60 GY            20140915        3110010012159701304050100010000011010140000000000101244                   000000
I3GG  Impr. FS 3 Allround 1.74                20140915        3110010012173701473250100000000011010100000000000121002                   000000
I3GH  Impr. FS 3 Allround 1.67                20140915        3110010012166801373140100000000011010100000000000121020                   000000
I3GHNBImpr. FS 3 Allround CM IQ 1.67 BN       20140915        3110010012166801373140100010000011010140000000000121045                   000000
I3GHNYImpr. FS 3 Allround CM IQ 1.67 GY       20140915        3110010012166801373140100010000011010140000000000121074                   000000
I3GK  Impr. FS 3 Allround 1.60                20140915        3110010012159701304050100000000011010138000000000121398                   000000
I3GKNBImpr. FS 3 Allround CM IQ 1.60 BN       20140915        3110010012159701304050100010000011010140000000000121105                   000000
I3GKNNImpr. FS 3 Allround CM IQ 1.60 GN       20140915        3110010012159701304050100010000011010140000000000121183                   000000
I3GKNYImpr. FS 3 Allround CM IQ 1.60 GY       20140915        3110010012159701304050100010000011010140000000000121162                   000000
I3GKPBImpr. FS 3 Allround POL 1.60 BN         20150401        3110010012159701304200100200000011010340000000000121104                   001000
I3GKPGImpr. FS 3 Allround POL 1.60 GY         20150401        3110010012159701304200100200000011010340000000000121103                   001000
I3GKPNImpr. FS 3 Allround POL 1.60 GN         20150401        3110010012159701304200100200000011010340000000000121102                   001000
I3GKSBImpr. FS 3 Allround CM IQ SUN 1.60 BN   20140915        3110010012159701304050100010000011010140000000000101207                   000000
I3GKSGImpr. FS 3 Allround CM IQ CO SUN 1.60 GN20140915        3110010012159701304050100010000011010340000000000101315                   000100
I3GKSNImpr. FS 3 Allround CM IQ SUN 1.60 GN   20140915        3110010012159701304050100010000011010140000000000101267                   000000
I3GKSOImpr. FS 3 Allround CM IQ CO SUN 1.60 OR20140915        3110010012159701304050100010000011010240000000000101336                   000100
I3GKSRImpr. FS 3 Allround CM IQ CO SUN 1.60 BN20140915        3110010012159701304050100010000011010240000000000101288                   000100
I3GKSYImpr. FS 3 Allround CM IQ SUN 1.60 GY   20140915        3110010012159701304050100010000011010140000000000101246                   000000
I3HG  Impr. FS 3 Active 1.74                  20140915        3110010012173701473250100000000011010100000000000121001                   000000
I3HH  Impr. FS 3 Active 1.67                  20140915        3110010012166801373140100000000011010100000000000121019                   000000
I3HHNBImpr. FS 3 Active CM IQ 1.67 BN         20140915        3110010012166801373140100010000011010140000000000121044                   000000
I3HHNYImpr. FS 3 Active CM IQ 1.67 GY         20140915        3110010012166801373140100010000011010140000000000121073                   000000
I3HK  Impr. FS 3 Active 1.60                  20140915        3110010012159701304050100000000011010138000000000121397                   000000
I3HKNBImpr. FS 3 Active CM IQ 1.60 BN         20140915        3110010012159701304050100010000011010140000000000121101                   000000
I3HKNNImpr. FS 3 Active CM IQ 1.60 GN         20140915        3110010012159701304050100010000011010140000000000121182                   000000
I3HKNYImpr. FS 3 Active CM IQ 1.60 GY         20140915        3110010012159701304050100010000011010140000000000121161                   000000
I3HKPBImpr. FS 3 Active POL 1.60 BN           20150401        3110010012159701304200100200000011010340000000000121100                   001000
I3HKPGImpr. FS 3 Active POL 1.60 GY           20150401        3110010012159701304200100200000011010340000000000121099                   001000
I3HKPNImpr. FS 3 Active POL 1.60 GN           20150401        3110010012159701304200100200000011010340000000000121098                   001000
I3HKSBImpr. FS 3 Active CM IQ SUN 1.60 BN     20140915        3110010012159701304050100010000011010140000000000101206                   000000
I3HKSGImpr. FS 3 Active CM IQ CO SUN 1.60 GN  20140915        3110010012159701304050100010000011010340000000000101314                   000100
I3HKSNImpr. FS 3 Active CM IQ SUN 1.60 GN     20140915        3110010012159701304050100010000011010140000000000101266                   000000
I3HKSOImpr. FS 3 Active CM IQ CO SUN 1.60 OR  20140915        3110010012159701304050100010000011010240000000000101335                   000100
I3HKSRImpr. FS 3 Active CM IQ CO SUN 1.60 BN  20140915        3110010012159701304050100010000011010240000000000101287                   000100
I3HKSYImpr. FS 3 Active CM IQ SUN 1.60 GY     20140915        3110010012159701304050100010000011010140000000000101245                   000000
I3IG  Impr. FS 3 Expert 1.74                  20140915        3110010012173701473250100000000011010100000000000121003                   000000
I3IH  Impr. FS 3 Expert 1.67                  20140915        3110010012166801373140100000000011010100000000000121021                   000000
I3IHNBImpr. FS 3 Expert CM IQ 1.67 BN         20140915        3110010012166801373140100010000011010140000000000121046                   000000
I3IHNYImpr. FS 3 Expert CM IQ 1.67 GY         20140915        3110010012166801373140100010000011010140000000000121075                   000000
I3IK  Impr. FS 3 Expert 1.60                  20140915        3110010012159701304050100000000011010138000000000121399                   000000
I3IKNBImpr. FS 3 Expert CM IQ 1.60 BN         20140915        3110010012159701304050100010000011010140000000000121109                   000000
I3IKNNImpr. FS 3 Expert CM IQ 1.60 GN         20140915        3110010012159701304050100010000011010140000000000121184                   000000
I3IKNYImpr. FS 3 Expert CM IQ 1.60 GY         20140915        3110010012159701304050100010000011010140000000000121163                   000000
I3IKPBImpr. FS 3 Expert POL 1.60 BN           20150401        3110010012159701304200100200000011010340000000000121108                   001000
I3IKPGImpr. FS 3 Expert POL 1.60 GY           20150401        3110010012159701304200100200000011010340000000000121107                   001000
I3IKPNImpr. FS 3 Expert POL 1.60 GN           20150401        3110010012159701304200100200000011010340000000000121106                   001000
I3IKSBImpr. FS 3 Expert CM IQ SUN 1.60 BN     20140915        3110010012159701304050100010000011010140000000000101208                   000000
I3IKSGImpr. FS 3 Expert CM IQ CO SUN 1.60 GN  20140915        3110010012159701304050100010000011010340000000000101316                   000100
I3IKSNImpr. FS 3 Expert CM IQ SUN 1.60 GN     20140915        3110010012159701304050100010000011010140000000000101268                   000000
I3IKSOImpr. FS 3 Expert CM IQ CO SUN 1.60 OR  20140915        3110010012159701304050100010000011010240000000000101337                   000100
I3IKSRImpr. FS 3 Expert CM IQ CO SUN 1.60 BN  20140915        3110010012159701304050100010000011010240000000000101289                   000100
I3IKSYImpr. FS 3 Expert CM IQ SUN 1.60 GY     20140915        3110010012159701304050100010000011010140000000000101247                   000000
IEHB  Imp.Mon.Sport 2 P'lit 1.67 b.c.         20130401        0010010012166801373140000000000011010138000000000121742                   000000
IEHBNBImp.Mon.Sport 2 CM IQ 1.67 BN b.c.      20130401        0010010012166801373140000010000011010140000000000121745                   000000
IEHBNYImp.Mon.Sport 2 CM IQ 1.67 GY b.c.      20130401        0010010012166801373140000010000011010140000000000121746                   000000
IEHC  Imp.Mon.Sport 2 P'lit 1.67 clip in      20130401        0010010012166801373140000000000011010138000000000121747                   000000
IEHE  Imp.Mon.Sport 2 P'lit 1.67 e.c.         20130401        0010010012166801373140000000000011010138000000000121741                   000000
IEHENBImp.Mon.Sport 2 CM IQ 1.67 BN e.c.      20130401        0010010012166801373140000010000011010140000000000121743                   000000
IEHENYImp.Mon.Sport 2 CM IQ 1.67 GY e.c.      20130401        0010010012166801373140000010000011010140000000000121744                   000000
IEKB  Imp.Mon.Sport 2 P'lit 1.60 b.c.         20130401        0010010012159701304050100000000011010000000000000121764                   000000
IEKBNBImp.Mon.Sport 2 CM IQ 1.60 BN b.c.      20130401        0010010012159701304050100010000011010140000000000121765                   000000
IEKBNGImp.Mon.Sport 2 CM IQ CO 1.60 GN b.c.   20130401201403310010010012159701304050100010000011010140000000000101095                   000000
IEKBNNImp.Mon.Sport 2 CM IQ 1.60 GN b.c.      20130401        0010010012159701304050100010000011010140000000000121766                   000000
IEKBNOImp.Mon.Sport 2 CM IQ CO 1.60 OR b.c.   20130401201403310010010012159701304050100010000011010140000000000101096                   000000
IEKBNYImp.Mon.Sport 2 CM IQ 1.60 GY b.c.      20130401        0010010012159701304050100010000011010140000000000121767                   000000
IEKBPBImp.Mon.Sport 2 POL 1.60 BN b.c.        20150401        0010010012159701304200000200000011010140000000000121752                   001000
IEKBPGImp.Mon.Sport 2 POL 1.60 GY b.c.        20150401        0010010012159701304200000200000011010140000000000121751                   001000
IEKBPNImp.Mon.Sport 2 POL 1.60 GN b.c.        20150401        0010010012159701304200000200000011010140000000000121750                   001000
IEKBSBImp.Mon.Sport 2 CM IQ SUN 1.60 BN b.c.  20140401        0010010012159701304050100010000011010140000000000101768                   000000
IEKBSGImp.Mon.Sport 2 CM IQ CO SUN1.60 GN b.c.20140401        0010010012159701304050100010000011010340000000000101772                   000100
IEKBSNImp.Mon.Sport 2 CM IQ SUN 1.60 GN b.c.  20140401        0010010012159701304050100010000011010140000000000101769                   000000
IEKBSOImp.Mon.Sport 2 CM IQ CO SUN1.60 OR b.c.20140401        0010010012159701304050100010000011010240000000000101773                   000100
IEKBSRImp.Mon.Sport 2 CM IQ CO SUN1.60 BN b.c.20140401        0010010012159701304050100010000011010240000000000101771                   000100
IEKBSYImp.Mon.Sport 2 CM IQ SUN 1.60 GY b.c.  20140401        0010010012159701304050100010000011010140000000000101770                   000000
IEKC  Imp.Mon.Sport 2 1.60 clip in            20130401        0010010012159701304050000000000011010138000000000121774                   000000
IEKE  Imp.Mon.Sport 2 P'lit 1.60 e.c.         20130401        0010010012159701304050000000000011010138000000000121754                   000000
IEKENBImp.Mon.Sport 2 CM IQ 1.60 BN e.c.      20130401        0010010012159701304050000010000011010138000000000121755                   000000
IEKENGImp.Mon.Sport 2 CM IQ CO 1.60 GN e.c    20130401201403310010010012159701304050000010000011010138000000000101997                   000000
IEKENNImp.Mon.Sport 2 CM IQ 1.60 GN e.c.      20130401        0010010012159701304050000010000011010138000000000121756                   000000
IEKENOImp.Mon.Sport 2 CM IQ CO 1.60 OR e.c    20130401201403310010010012159701304050000010000011010138000000000101998                   000000
IEKENYImp.Mon.Sport 2 CM IQ 1.60 GY e.c.      20130401        0010010012159701304050000010000011010138000000000121757                   000000
IEKEPBImp.Mon.Sport 2 POL 1.60 BN e.c.        20150401        0010010012159701304200000200000011010140000000000121753                   001000
IEKEPGImp.Mon.Sport 2 POL 1.60 GY e.c.        20150401        0010010012159701304200000200000011010140000000000121749                   001000
IEKEPNImp.Mon.Sport 2 POL 1.60 GN e.c.        20150401        0010010012159701304200000200000011010140000000000121748                   001000
IEKESBImp.Mon.Sport 2 CM IQ SUN 1.60 BN e.c.  20140401        0010010012159701304050000010000011010138000000000101758                   000000
IEKESGImp.Mon.Sport 2 CM IQ CO SUN1.60 GN e.c 20140401        0010010012159701304050000010000011010338000000000101762                   000100
IEKESNImp.Mon.Sport 2 CM IQ SUN 1.60 GN e.c.  20140401        0010010012159701304050000010000011010138000000000101759                   000000
IEKESOImp.Mon.Sport 2 CM IQ CO SUN1.60 OR e.c 20140401        0010010012159701304050000010000011010238000000000101763                   000100
IEKESRImp.Mon.Sport 2 CM IQ CO SUN1.60 BN e.c 20140401        0010010012159701304050000010000011010238000000000101761                   000100
IEKESYImp.Mon.Sport 2 CM IQ SUN 1.60 GY e.c.  20140401        0010010012159701304050000010000011010138000000000101760                   000000
IIHH  Impr. Hyperop L 1.67                                    3110010012166801373140100000000011010100000000000121029                   000000
IIHHNBImpr. Hyperop L CM IQ 1.67 BN           20110501        3110010012166801373140100010000011010140000000000121052                   300000
IIHHNYImpr. Hyperop L CM IQ 1.67 GY           20110501        3110010012166801373140100010000011010140000000000121081                   300000
IIHM  Impr. Myop L 1.67                       20081001        3110010012166801373140100000000011010138000000000121027                   000000
IIHMNBImpr. Myop L CM IQ 1.67 BN              20110501        3110010012166801373140100010000011010140000000000121054                   000000
IIHMNYImpr. Myop L CM IQ 1.67 GY              20110501        3110010012166801373140100010000011010140000000000121083                   000000
IOAH  Impression Ergo 2 1.67 PC               20131001        4110010012167001473140300000000011010238000000000121910                   010000
IOAK  Impression Ergo 2 1.60 PC               20130401        4110010012159701304050300000000011010238000000000121911                   010000
IOBH  Impression Ergo 2 1.67 Book             20131001        4110010012167001473140300000000011010238000000000121909                   010000
IOBK  Impression Ergo 2 1.60 Book             20130401        4110010012159701304050300000000011010238000000000121912                   010000
IOCH  Impression Ergo 2 1.67 Room             20131001        4110010012167001473140300000000011010238000000000121908                   010000
IOCK  Impression Ergo 2 1.60 Room             20130401        4110010012159701304050300000000011010238000000000121913                   010000
IOFH  Impression Ergo FS 2 1.67               20131001        4110010012167001473140300000000011110238000000000121905                   010000
IOFK  Impression Ergo FS 2 1.60               20130401        4110010012159701304050300000000011110238000000000121906                   010000
IPCB  P'lit 1.59 Sport Polycarbonat b.c.      20070402        0010010012158801203100000000000010000138000000000111813                   000000
IPCE  P'lit 1,59 Sport Polycarbonat e.c.      20070402        0010010012158801203100000000000010000138000000000111808                   000000
IPCEPBP'lit 1.59 Sport Polycarb. brown e.c.   20070402        0010010012158801203100000000000000000138000000000111811                   000000
IPCEPGP'lit 1.59 Sport Polycarb. grey e.c.    20070402        0010010012158801203100000000000000000138000000000111812                   000000
IPKB  P'lit 1.60 Sport 2  b.c.                20120901        0010010012159701304050000000000011010038000000000111788                   000000
IPKBNBP'lit Sport 2 CM IQ 1.60 BN b.c                         0010010012159701304050000010000011000038000000000111789                   000000
IPKBNGP'lit Sport 2 CM IQ CO 1.60 GN b.c              201403310010010012159701304050000010000011000038000000000101137                   000000
IPKBNNP'lit Sport 2 CM IQ 1.60 GN b.c                         0010010012159701304050000010000011000038000000000111790                   000000
IPKBNOP'lit Sport 2 CM IQ CO 1.60 OR b.c              201403310010010012159701304050000010000011000038000000000101136                   000000
IPKBNYP'lit Sport 2 CM IQ 1.60 GY b.c                         0010010012159701304050000010000011000038000000000111791                   000000
IPKBPBP'lit Sport 2 POL 1.60 BN b.c           20150401        0010010012159701304200000200000011000040000000000111797                   001000
IPKBPGP'lit Sport 2 POL 1.60 GY b.c           20150401        0010010012159701304200000200000011000040000000000111796                   001000
IPKBPNP'lit Sport 2 POL 1.60 GN b.c           20150401        0010010012159701304200000200000011000040000000000111795                   001000
IPKBSBP'lit Sport 2 CM IQ SUN 1.60 BN b.c     20140401        0010010012159701304050000010000011000038000000000101792                   000000
IPKBSGP'lit Sport 2 CM IQ CO SUN 1.60 GN b.c  20140401        0010010012159701304050000010000011000338000000000101799                   000100
IPKBSNP'lit Sport 2 CM IQ SUN 1.60 GN b.c     20140401        0010010012159701304050000010000011000038000000000101793                   000000
IPKBSOP'lit Sport 2 CM IQ CO SUN 1.60 OR b.c  20140401        0010010012159701304050000010000011000238000000000101800                   000100
IPKBSRP'lit Sport 2 CM IQ CO SUN 1.60 BN b.c  20140401        0010010012159701304050000010000011000238000000000101798                   000100
IPKBSYP'lit Sport 2 CM IQ SUN 1.60 GY b.c     20140401        0010010012159701304050000010000011000038000000000101794                   000000
IPKE  P'lit Sport 2 1.60 e.c.                 20130401        0010010012159701304050000000000011010038000000000111775                   000000
IPKENBP'lit Sport 2 CM IQ 1.60 BN e.c                         0010010012159701304050000010000011000038000000000111776                   000000
IPKENNP'lit Sport 2 CM IQ 1.60 GN e.c                         0010010012159701304050000010000011000038000000000111777                   000000
IPKENOP'lit Sport 2 CM IQ CO 1.60 OR e.c              201403310010010012159701304050000010000011000038000000000101135                   000000
IPKENYP'lit Sport 2 CM IQ 1.60 GY e.c                         0010010012159701304050000010000011000038000000000111778                   000000
IPKEPBP'lit Sport 2 POL 1.60 BN e.c           20150401        0010010012159701304200000200000011010040000000000111785                   001000
IPKEPGP'lit Sport 2 POL 1.60 GY e.c           20150401        0010010012159701304200000200000011010040000000000111784                   001000
IPKEPNP'lit Sport 2 POL 1.60 GN e.c           20150401        0010010012159701304200000200000011010040000000000111783                   001000
IPKESBP'lit Sport 2 CM IQ SUN 1.60 BN e.c     20140401        0010010012159701304050000010000011000038000000000101779                   000000
IPKESGP'lit Sport 2 CM IQ CO SUN 1.60 GN e.c  20140401        0010010012159701304050000010000011000338000000000101786                   000100
IPKESNP'lit Sport 2 CM IQ SUN 1.60 GN e.c     20140401        0010010012159701304050000010000011000038000000000101780                   000000
IPKESOP'lit Sport 2 CM IQ CO SUN 1.60 OR e.c  20140401        0010010012159701304050000010000011010238000000000101787                   000100
IPKESRP'lit Sport 2 CM IQ CO SUN 1.60 BN e.c  20140401        0010010012159701304050000010000011010238000000000101782                   000100
IPKESYP'lit Sport 2 CM IQ SUN 1.60 GY e.c     20140401        0010010012159701304050000010000011000038000000000101781                   000000
IPPB  P'lit 1.50 Sport 2 b.c.                 20130401        0010010012150201325820000000000001010035000000000111803                   000000
IPPBXXP'lit 1.50 Sport 2 b.c. ohne Schicht    20130401        0010010012150201325820000000000001010035000000000111804                   000000
IPPC  P'lit 1.50 Sport 2 clip-in              20130401        0010010012150201325820000000000001010035000000000111805                   000000
IPPCXXP'lit 1.50 Sport 2 clip-in ohne Schicht 20130401        0010010012150201325820000000000001010035000000000111806                   000000
IPPE  P'lit 1.50 Sport 2 e.c.                 20130401        0010010012150201325820000000000001010035000000000111801                   000000
IPPEXXP'lit 1.50 Sport 2 e.c. ohne Schicht    20130401        0010010012150201325820000000000001010035000000000111802                   000000
IPZBPBP'lit 1.59 Sport POL brown b.c.         20070402        0010010012158601203100000000000000000338000000000111814                   001000
IPZBPGP'lit 1.59 Sport POL grey b.c.          20070402        0010010012158601203100000000000000000338000000000111815                   001000
IPZE  P'lit Sport POL 1.59 e.c                20120901        0010010012159701304050000000000011000038000000000111807                   001000
IPZEPBP'lit 1.59 Sport POL brown e.c.         20070402        0010010012158601203100000000000000000338000000000111809                   001000
IPZEPGP'lit 1.59 Sport POL grey e.c.          20070402        0010010012158601203100000000000000000338000000000111810                   001000
IXHH  Impr. Hyperop XS 1.67                                   3110010012166801373140100000000011010100000000000121030                   000000
IXHHNBImpr. Hyperop XS CM IQ 1.67 BN          20110501        3110010012166801373140100010000011010140000000000121053                   300000
IXHHNYImpr. Hyperop XS CM IQ 1.67 GY          20110501        3110010012166801373140100010000011010140000000000121082                   300000
IXHM  Impr. Myop XS 1.67                      20081001        3110010012166801373140100000000011010138000000000121028                   000000
IXHMNBImpr. Myop XS CM IQ 1.67 BN             20110501        3110010012166801373140100010000011010140000000000121055                   000000
IXHMNYImpr. Myop XS CM IQ 1.67 GY             20110501        3110010012166801373140100010000011010140000000000121084                   000000
JPI   Perfalit 1.50 Junior                                    0010010012150201325820000000000000000035000000000110838                   000000
JPIDL Perfalit 1.50 Junior Duralux                            0010010012150201325820000001000000000035000000000110837                   000000
JPIEDLPerfalit 1.60 Junior Duralux                            0010010012159701304050000001000000000038000000000010834                   000000
JPIEU Perfalit 1.50 Junior Solitaire Eco 2    20150401        0010010012150201325820005001000000000035000000000110835                   000000
JPISE Perfalit 1.50 Junior Solitaire Eco      20110401201503310010010012150201325820005001000000000035000000000110836                   000000
LFLH  Prog.Life Free L 1.67                   20100601        3110010012166801373140100000000011000138000000000111040                   000000
LFLHNBProg.Life Free L CM IQ 1.67 BN          20100601        3110010012166801373140100010000011000138000000000111067                   000000
LFLHNYProg.Life Free L CM IQ 1.67 GY          20100601        3110010012166801373140100010000011000138000000000111092                   000000
LFLK  Prog.Life Free L 1.60                   20100601        3110010012159701304050100000000011000138000000000111506                   000000
LFLKNBProg.Life Free L CM IQ 1.60 BN          20100601        3110010012159701304050100010000011000138000000000111151                   000000
LFLKNGProg.Life Free L CM IQ CO 1.60 GN       20100601201403313110010012159701304050100010000011000138000000000101630                   000000
LFLKNNProg.Life Free L CM IQ 1.60 GN          20100601        3110010012159701304050100010000011000138000000000111196                   000000
LFLKNOProg.Life Free L CM IQ CO 1.60 OR       20100601201403313110010012159701304050100010000011000138000000000101631                   000000
LFLKNYProg.Life Free L CM IQ 1.60 GY          20100601        3110010012159701304050100010000011000138000000000111175                   000000
LFLKPBProg.Life Free L POL 1.60 BN            20150401        3110010012159701304200100200000011000340000000000111238                   001000
LFLKPGProg.Life Free L POL 1.60 GY            20150401        3110010012159701304200100200000011000340000000000111237                   001000
LFLKPNProg.Life Free L POL 1.60 GN            20150401        3110010012159701304200100200000011000340000000000111236                   001000
LFLKSBProg.Life Free L CM IQ SUN 1.60 BN      20140401        3110010012159701304050100010000011000138000000000101239                   000000
LFLKSGProg.Life Free L CM IQ CO SUN 1.60 GN   20140401        3110010012159701304050100010000011000338000000000101329                   000100
LFLKSNProg.Life Free L CM IQ SUN 1.60 GN      20140401        3110010012159701304050100010000011000138000000000101281                   000000
LFLKSOProg.Life Free L CM IQ CO SUN 1.60 OR   20140401        3110010012159701304050100010000011000238000000000101359                   000100
LFLKSRProg.Life Free L CM IQ CO SUN 1.60 BN   20140401        3110010012159701304050100010000011000238000000000101302                   000100
LFLKSYProg.Life Free L CM IQ SUN 1.60 GY      20140401        3110010012159701304050100010000011000138000000000101260                   000000
LFLP  Prog.Life Free L 1.50                   20100601        3110010012150201325820100000000011000135000000000111452                   000000
LFLPNBProg.Life Free L CM IQ 1.54 BN          20120401        3110010012153801214630100010000011000140000000000111380                   300000
LFLPNYProg.Life Free L CM IQ 1.54 GY          20120401        3110010012153801214630100010000011000140000000000111393                   300000
LFMH  Prog.Life Free M 1.67                   20100601        3110010012166801373140100000000011000138000000000111041                   000000
LFMHNBProg.Life Free M CM IQ 1.67 BN          20100601        3110010012166801373140100010000011000138000000000111068                   000000
LFMHNYProg.Life Free M CM IQ 1.67 GY          20100601        3110010012166801373140100010000011000138000000000111093                   000000
LFMK  Prog.Life Free M 1.60                   20121001        3110010012159701304050100000000011000138000000000111508                   000000
LFMKNBProg.Life Free M CM IQ 1.60 BN          20100601        3110010012159701304050100010000011000138000000000111152                   000000
LFMKNGProg.Life Free M CM IQ CO 1.60 GN       20100601201403313110010012159701304050100010000011000138000000000101628                   000000
LFMKNNProg.Life Free M CM IQ 1.60 GN          20100601        3110010012159701304050100010000011000138000000000111197                   000000
LFMKNOProg.Life Free M CM IQ CO 1.60 OR       20100601201403313110010012159701304050100010000011000138000000000101629                   000000
LFMKNYProg.Life Free M CM IQ 1.60 GY          20100601        3110010012159701304050100010000011000138000000000111176                   000000
LFMKPBProg.Life Free M POL 1.60 BN            20150401        3110010012159701304200100200000011000340000000000111234                   001000
LFMKPGProg.Life Free M POL 1.60 GY            20150401        3110010012159701304200100200000011000340000000000111230                   001000
LFMKPNProg.Life Free M POL 1.60 GN            20150401        3110010012159701304200100200000011000340000000000111235                   001000
LFMKSBProg.Life Free M CM IQ SUN 1.60 BN      20140401        3110010012159701304050100010000011000138000000000101240                   000000
LFMKSGProg.Life Free M CM IQ CO SUN 1.60 GN   20140401        3110010012159701304050100010000011000338000000000101330                   000100
LFMKSNProg.Life Free M CM IQ SUN 1.60 GN      20140401        3110010012159701304050100010000011000138000000000101282                   000000
LFMKSOProg.Life Free M CM IQ CO SUN 1.60 OR   20140401        3110010012159701304050100010000011000238000000000101360                   000100
LFMKSRProg.Life Free M CM IQ CO SUN 1.60 BN   20140401        3110010012159701304050100010000011000238000000000101303                   000100
LFMKSYProg.Life Free M CM IQ SUN 1.60 GY      20140401        3110010012159701304050100010000011000138000000000101261                   000000
LFMP  Prog.Life Free M 1.50                   20121001        3110010012150201325820100000000011000135000000000111454                   000000
LFMPNBProg.Life Free M CM IQ 1.54 BN          20121001        3110010012153801214630100010000011000140000000000111381                   300000
LFMPNYProg.Life Free M CM IQ 1.54 GY          20121001        3110010012153801214630100010000011000140000000000111394                   300000
LFXH  Prog.Life Free XS 1.67                  20100601        3110010012166801373140100000000011000138000000000111042                   000000
LFXHNBProg.Life Free XS CM IQ 1.67 BN         20100601        3110010012166801373140100010000011000138000000000111069                   000000
LFXHNYProg.Life Free XS CM IQ 1.67 GY         20100601        3110010012166801373140100010000011000138000000000111094                   000000
LFXK  Prog.Life Free XS 1.60                  20100601        3110010012159701304050100000000011000138000000000111507                   000000
LFXKNBProg.Life Free XS CM IQ 1.60 BN         20100601        3110010012159701304050100010000011000138000000000111153                   000000
LFXKNGProg.Life Free XS CM IQ CO 1.60 GN      20100601201403313110010012159701304050100010000011000138000000000101626                   000000
LFXKNNProg.Life Free XS CM IQ 1.60 GN         20100601        3110010012159701304050100010000011000138000000000111198                   000000
LFXKNOProg.Life Free XS CM IQ CO 1.60 OR      20100601201403313110010012159701304050100010000011000138000000000101627                   000000
LFXKNYProg.Life Free XS CM IQ 1.60 GY         20100601        3110010012159701304050100010000011000138000000000111177                   000000
LFXKPBProg.Life Free XS POL 1.60 BN           20150401        3110010012159701304200100200000011000340000000000111233                   001000
LFXKPGProg.Life Free XS POL 1.60 GY           20150401        3110010012159701304200100200000011000340000000000111232                   001000
LFXKPNProg.Life Free XS POL 1.60 GN           20150401        3110010012159701304200100200000011000340000000000111231                   001000
LFXKSBProg.Life Free XS CM IQ SUN 1.60 BN     20140401        3110010012159701304050100010000011000138000000000101241                   000000
LFXKSGProg.Life Free XS CM IQ CO SUN 1.60 GN  20140401        3110010012159701304050100010000011000338000000000101331                   000100
LFXKSNProg.Life Free XS CM IQ SUN 1.60 GN     20140401        3110010012159701304050100010000011000138000000000101283                   000000
LFXKSOProg.Life Free XS CM IQ CO SUN 1.60 OR  20140401        3110010012159701304050100010000011000238000000000101361                   000100
LFXKSRProg.Life Free XS CM IQ CO SUN 1.60 BN  20140401        3110010012159701304050100010000011000238000000000101304                   000100
LFXKSYProg.Life Free XS CM IQ SUN 1.60 GY     20140401        3110010012159701304050100010000011000138000000000101262                   000000
LFXP  Prog.Life Free XS 1.50                  20100601        3110010012150201325820100000000011000135000000000111455                   000000
LFXPNBProg.Life Free XS CM IQ 1.54 BN         20120401        3110010012153801214630100010000011000140000000000111382                   300000
LFXPNYProg.Life Free XS CM IQ 1.54 GY         20120401        3110010012153801214630100010000011000140000000000111395                   300000
LT    Lenti (konkav) 1.5                                      0010010011152502555830000000000000000133000000000110205                   000000
LTR   Lenti (konkav) 1.70                                     0010010011170603203920100000000000000133000000000110206                   000000
LU    Lentilux 1.70                                           0010010011170603203920100000000000000133000000000110207                   000000
M2EG  Multigr. Mono 2 1.74                    20140401        0010010012173701473250100000000011010100000000000121700                   000000
M2EH  Multigr. Mono 2 1.67                    20130401        0010010012166801373140100000000011000140000000000111701                   000000
M2EHNBMultigr. Mono 2 CM IQ 1.67 BN           20130401        0010010012166801373140100010000011000140000000000111704                   300000
M2EHNYMultigr. Mono 2 CM IQ 1.67 GY           20130401        0010010012166801373140100010000011000140000000000111705                   300000
M2EK  Multigr. Mono 2 1.60                    20130401        0010010012159701304050100000000011000138000000000111702                   000000
M2EKNBMultigr. Mono 2 CM IQ 1.60 BN           20130401        0010010012159701304050100010000011000140000000000111706                   000000
M2EKNGMultigr. Mono 2 CM IQ CO 1.60 GN        20130401201403310010010012159701304050100010000011000140000000000101115                   000000
M2EKNNMultigr. Mono 2 CM IQ 1.60 GN           20130401        0010010012159701304050100010000011000140000000000111707                   000000
